ticker,Year,Percentage of Recurrence,Trapping Time,Laminarity,Recurrence Rate,Divergence,Max Vertical Length,Entropy of Vertical Structures,Mean Recurrence Time,Recurrence Time Entropy,Num Most Probable Recurrence Time
EOS-USD,2022,72.49045818,365,0.002739726,5.44E-06,0.002739726,604.988708,4.48166335,0.724904582,4.48166335,1
EOS-USD,2023,24.52027265,365,0.002739726,1.84E-06,0.002739726,178.2681536,1.784545866,0.245202726,1.784545866,61
EOS-USD,2024,5.164360119,60,0.016666667,1.43E-05,0.016666667,8.134979606,0.361445351,0.051643601,0.361445351,0
BTT-USD,2019,0.037001962,335,0.002985075,3.30E-09,0.002985075,0.350669014,0.005053611,0.00037002,0.005053611,117
BTT-USD,2020,0.007983299,366,0.00273224,5.96E-10,0.00273224,0.089284007,0.001218717,7.98E-05,0.001218717,44
BTT-USD,2021,0.214282983,365,0.002739726,1.61E-08,0.002739726,2.649759845,0.02561688,0.00214283,0.02561688,93
BTT-USD,2022,0.096440154,365,0.002739726,7.24E-09,0.002739726,0.651384996,0.012361358,0.000964402,0.012361358,3
BTT-USD,2023,4.97E-05,365,0.002739726,3.73E-12,0.002739726,0.000196,1.01E-05,4.97E-07,1.01E-05,168
BTT-USD,2024,0,0,0,0,0,0,,0,,0
FXS-USD,2020,73.37464905,5,0.2,0.03057277,0.2,4.321643353,1.397724926,0.73374649,1.397724926,3
FXS-USD,2021,645.9741579,365,0.002739726,4.85E-05,0.002739726,11213.24834,25.45592747,6.459741579,25.45592747,364
FXS-USD,2022,1042.250439,365,0.002739726,7.82E-05,0.002739726,10354.01366,36.22175081,10.42250439,36.22175081,11
FXS-USD,2023,202.442137,365,0.002739726,1.52E-05,0.002739726,1963.179235,10.42275645,2.02442137,10.42275645,37
FXS-USD,2024,70.54893822,60,0.016666667,0.000196024,0.016666667,88.64818764,3.089262092,0.705489382,3.089262092,6
NEO-USD,2017,1673.810009,53,0.018867925,0.005960862,0.018867925,1685.073858,18.37954753,16.73810009,18.37954753,39
NEO-USD,2018,4479.916577,365,0.002739726,0.000336269,0.002739726,49906.71959,91.22115628,44.79916577,91.22115628,14
NEO-USD,2019,264.478804,365,0.002739726,1.99E-05,0.002739726,3393.033788,12.8020076,2.64478804,12.8020076,175
NEO-USD,2020,473.7312169,366,0.00273224,3.54E-05,0.00273224,4443.288157,20.41093676,4.737312169,20.41093676,261
NEO-USD,2021,2056.420951,365,0.002739726,0.000154358,0.002739726,27890.51686,56.65006086,20.56420951,56.65006086,125
NEO-USD,2022,711.1660941,365,0.002739726,5.34E-05,0.002739726,5383.143581,27.70178854,7.111660941,27.70178854,88
NEO-USD,2023,243.1499565,365,0.002739726,1.83E-05,0.002739726,1789.608797,12.10884084,2.431499565,12.10884084,358
NEO-USD,2024,103.5660986,60,0.016666667,0.000287764,0.016666667,134.1727171,4.15725901,1.035660986,4.15725901,0
OSMO-USD,2021,73.10977965,88,0.011363636,9.44E-05,0.011363636,112.0270805,3.481755382,0.731097796,3.481755382,34
OSMO-USD,2022,343.996342,365,0.002739726,2.58E-05,0.002739726,2787.276859,15.81326195,3.43996342,15.81326195,61
OSMO-USD,2023,31.89598981,365,0.002739726,2.39E-06,0.002739726,399.5593796,2.223988578,0.318959898,2.223988578,360
OSMO-USD,2024,10.76421494,60,0.016666667,2.99E-05,0.016666667,15.70156908,0.673203417,0.107642149,0.673203417,10
IOTA-USD,2023,6.708349159,93,0.010752688,7.76E-06,0.010752688,11.39083768,0.483073351,0.067083492,0.483073351,65
IOTA-USD,2024,2.304539433,60,0.016666667,6.40E-06,0.016666667,3.58594878,0.17968616,0.023045394,0.17968616,0
KAVA-USD,2019,12.68064923,68,0.014705882,2.74E-05,0.014705882,17.42982501,0.789632402,0.126806492,0.789632402,0
KAVA-USD,2020,104.1581343,366,0.00273224,7.78E-06,0.00273224,1299.01611,6.010751474,1.041581343,6.010751474,228
KAVA-USD,2021,172.3534552,365,0.002739726,1.29E-05,0.002739726,1398.549443,9.141558086,1.723534552,9.141558086,234
KAVA-USD,2022,141.1928593,365,0.002739726,1.06E-05,0.002739726,1146.162662,7.78149616,1.411928593,7.78149616,117
KAVA-USD,2023,15.83035089,365,0.002739726,1.19E-06,0.002739726,142.3280759,1.218972311,0.158303509,1.218972311,142
KAVA-USD,2024,5.733171072,60,0.016666667,1.59E-05,0.016666667,10.01536918,0.394868697,0.057331711,0.394868697,1
PYTH-USD,2023,5.93121021,42,0.023809524,3.36E-05,0.023809524,4.743950933,0.386863417,0.059312102,0.386863417,0
PYTH-USD,2024,14.53501024,60,0.016666667,4.04E-05,0.016666667,17.08371899,0.871311913,0.145350102,0.871311913,57
JUP-USD,2017,12.82949653,53,0.018867925,4.57E-05,0.018867925,14.09150393,0.768319988,0.128294965,0.768319988,47
JUP-USD,2018,10.25722471,359,0.002785515,7.96E-07,0.002785515,130.4504139,0.829019025,0.102572247,0.829019025,5
JUP-USD,2019,2.931306418,365,0.002739726,2.20E-07,0.002739726,21.70419584,0.275228043,0.029313064,0.275228043,72
JUP-USD,2020,0.539985961,308,0.003246753,5.69E-08,0.003246753,5.225683972,0.058136311,0.00539986,0.058136311,43
JUP-USD,2021,2.267488775,364,0.002747253,1.71E-07,0.002747253,35.3149074,0.217071655,0.022674888,0.217071655,78
JUP-USD,2022,0.632245067,365,0.002739726,4.75E-08,0.002739726,7.063428321,0.068915834,0.006322451,0.068915834,35
JUP-USD,2023,0.288485054,365,0.002739726,2.17E-08,0.002739726,3.599473074,0.033703152,0.002884851,0.033703152,99
JUP-USD,2024,0.181465389,60,0.016666667,5.04E-07,0.016666667,0.319735013,0.018802548,0.001814654,0.018802548,29
BLUR-USD,2023,22.14997537,321,0.003115265,2.15E-06,0.003115265,261.3654149,1.598489011,0.221499754,1.598489011,6
BLUR-USD,2024,10.07137879,60,0.016666667,2.80E-05,0.016666667,11.98014238,0.638340943,0.100713788,0.638340943,6
USDD-USD,2022,0.889195478,244,0.004098361,1.49E-07,0.004098361,8.479510248,0.089936152,0.008891955,0.089936152,49
USDD-USD,2023,0.639448778,365,0.002739726,4.80E-08,0.002739726,8.495088875,0.069364052,0.006394488,0.069364052,5
USDD-USD,2024,0.492406232,60,0.016666667,1.37E-06,0.016666667,0.772434652,0.046079703,0.004924062,0.046079703,1
WBNB-USD,2020,238.6832591,82,0.012195122,0.000355025,0.012195122,695.4015217,8.207516607,2.386832591,8.207516607,79
WBNB-USD,2021,19189.0516,365,0.002739726,0.00144036,0.002739726,125503.8797,114.1110912,191.890516,114.1110912,1
WBNB-USD,2022,7953.0327,365,0.002739726,0.000596967,0.002739726,75369.77139,117.626691,79.530327,117.626691,1
WBNB-USD,2023,4753.768144,365,0.002739726,0.000356825,0.002739726,29727.40883,96.11432296,47.53768144,96.11432296,105
WBNB-USD,2024,3249.202847,60,0.016666667,0.009028071,0.016666667,5280.812683,16.82219892,32.49202847,16.82219892,58
PENDLE-USD,2021,37.97045185,247,0.004048583,6.22E-06,0.004048583,374.6832516,2.410994403,0.379704518,2.410994403,2
PENDLE-USD,2022,9.98973304,365,0.002739726,7.50E-07,0.002739726,179.74309,0.803370296,0.09989733,0.803370296,3
PENDLE-USD,2023,37.24759575,365,0.002739726,2.80E-06,0.002739726,280.1073351,2.549263702,0.372475957,2.549263702,338
PENDLE-USD,2024,72.22975908,60,0.016666667,0.000200694,0.016666667,70.19482017,3.170118103,0.722297591,3.170118103,1
KLAY-USD,2020,24.1162067,277,0.003610108,3.14E-06,0.003610108,133.4179126,1.693188197,0.241162067,1.693188197,152
KLAY-USD,2021,78.24262654,365,0.002739726,5.87E-06,0.002739726,999.2595403,4.729711001,0.782426265,4.729711001,87
KLAY-USD,2022,46.53412249,365,0.002739726,3.49E-06,0.002739726,315.7254109,3.080351201,0.465341225,3.080351201,11
KLAY-USD,2023,5.180913722,365,0.002739726,3.89E-07,0.002739726,47.42970604,0.457030031,0.051809137,0.457030031,51
KLAY-USD,2024,2.391736589,60,0.016666667,6.65E-06,0.016666667,3.305561692,0.186293972,0.023917366,0.186293972,1
FRAX-USD,2020,1.176784515,5,0.2,0.000490327,0.2,0.079033136,0.070977167,0.011767845,0.070977167,0
FRAX-USD,2021,0.690814273,365,0.002739726,5.19E-08,0.002739726,24.69273949,0.07429132,0.006908143,0.07429132,267
FRAX-USD,2022,0.330918745,365,0.002739726,2.48E-08,0.002739726,7.346637666,0.038107353,0.003309187,0.038107353,312
FRAX-USD,2023,0.217566561,365,0.002739726,1.63E-08,0.002739726,9.946842134,0.025837828,0.002175666,0.025837828,69
FRAX-USD,2024,0.159740984,60,0.016666667,4.44E-07,0.016666667,0.339164019,0.016607093,0.00159741,0.016607093,50
BONK-USD,2022,0,0,0,0,0,0,,0,,0
BONK-USD,2023,0.000292969,365,0.002739726,2.20E-11,0.002739726,0.008083,5.35E-05,2.93E-06,5.35E-05,347
BONK-USD,2024,0.000212389,60,0.016666667,5.90E-10,0.016666667,0.000569,3.62E-05,2.12E-06,3.62E-05,59
WOO-USD,2020,1.552886853,64,0.015625,3.79E-06,0.015625,23.14582887,0.115515313,0.015528869,0.115515313,0
WOO-USD,2021,43.09012968,365,0.002739726,3.23E-06,0.002739726,359.2329738,2.882948003,0.430901297,2.882948003,314
WOO-USD,2022,23.11375873,365,0.002739726,1.73E-06,0.002739726,316.942226,1.679163382,0.231137587,1.679163382,3
WOO-USD,2023,5.706400001,365,0.002739726,4.28E-07,0.002739726,91.96766008,0.491918584,0.057064,0.491918584,358
WOO-USD,2024,5.689601752,60,0.016666667,1.58E-05,0.016666667,7.671987057,0.392707597,0.056896018,0.392707597,54
CAKE-USD,2020,18.97804173,94,0.010638298,2.15E-05,0.010638298,60.84909375,1.159648719,0.189780417,1.159648719,0
CAKE-USD,2021,868.1775616,365,0.002739726,6.52E-05,0.002739726,9625.134886,31.67695703,8.681775616,31.67695703,118
CAKE-USD,2022,238.1872613,365,0.002739726,1.79E-05,0.002739726,2510.810996,11.80727281,2.381872613,11.80727281,1
CAKE-USD,2023,120.6660211,365,0.002739726,9.06E-06,0.002739726,845.4015282,6.865127481,1.206660211,6.865127481,38
CAKE-USD,2024,31.23219801,60,0.016666667,8.68E-05,0.016666667,43.07909274,1.629020083,0.31232198,1.629020083,1
AKT-USD,2020,20.31071414,73,0.01369863,3.81E-05,0.01369863,25.89353859,1.191431873,0.203107141,1.191431873,58
AKT-USD,2021,172.3109427,365,0.002739726,1.29E-05,0.002739726,1446.029584,9.139079988,1.723109427,9.139079988,96
AKT-USD,2022,61.60709854,365,0.002739726,4.62E-06,0.002739726,719.6186482,3.875393419,0.616070985,3.875393419,3
AKT-USD,2023,56.86286121,365,0.002739726,4.27E-06,0.002739726,646.1383909,3.620920722,0.568628612,3.620920722,357
AKT-USD,2024,62.79045745,60,0.016666667,0.000174466,0.016666667,104.384105,2.807738317,0.627904574,2.807738317,59
MSOL-USD,2021,3098.905616,81,0.012345679,0.004723941,0.012345679,4917.118042,28.43136492,30.98905616,28.43136492,25
MSOL-USD,2022,4320.05546,365,0.002739726,0.00032427,0.002739726,44426.65569,89.73647667,43.2005546,89.73647667,0
MSOL-USD,2023,1998.678798,365,0.002739726,0.000150024,0.002739726,38426.50743,53.75873342,19.98678798,53.75873342,358
MSOL-USD,2024,1144.47806,60,0.016666667,0.003179989,0.016666667,1765.336113,18.36611687,11.4447806,18.36611687,59
XDC-USD,2018,0.253320295,263,0.003802281,3.66E-08,0.003802281,2.379594955,0.029017835,0.002533203,0.029017835,7
XDC-USD,2019,0.029503333,365,0.002739726,2.21E-09,0.002739726,0.420741981,0.004106653,0.000295033,0.004106653,258
XDC-USD,2020,0.292430806,366,0.00273224,2.18E-08,0.00273224,2.598536112,0.034259332,0.002924308,0.034259332,224
XDC-USD,2021,4.655873368,365,0.002739726,3.49E-07,0.002739726,39.2955037,0.415362977,0.046558734,0.415362977,231
XDC-USD,2022,1.870749904,365,0.002739726,1.40E-07,0.002739726,23.69662331,0.183527448,0.018707499,0.183527448,0
XDC-USD,2023,1.321410044,365,0.002739726,9.92E-08,0.002739726,16.7854916,0.134717132,0.0132141,0.134717132,214
XDC-USD,2024,0.452432489,60,0.016666667,1.26E-06,0.016666667,0.761064958,0.042661984,0.004524325,0.042661984,0
GALA-USD,2020,0.028206578,75,0.013333333,5.02E-08,0.013333333,0.086003004,0.003447956,0.000282066,0.003447956,2
GALA-USD,2021,12.51648579,365,0.002739726,9.40E-07,0.002739726,227.6553207,0.964041879,0.125164858,0.964041879,331
GALA-USD,2022,10.80612883,365,0.002739726,8.11E-07,0.002739726,125.9138276,0.870038745,0.108061288,0.870038745,0
GALA-USD,2023,1.260082179,361,0.002770083,9.67E-08,0.002770083,10.71240213,0.128784294,0.012600822,0.128784294,28
GALA-USD,2024,0.424055942,60,0.016666667,1.18E-06,0.016666667,0.893964991,0.040071474,0.004240559,0.040071474,57
VBNB-USD,2020,6.593967557,20,0.05,0.000165262,0.05,2.468060613,0.373419819,0.065939676,0.373419819,17
VBNB-USD,2021,401.6269711,365,0.002739726,3.01E-05,0.002739726,2568.024734,17.9319962,4.016269711,17.9319962,0
VBNB-USD,2022,44.41238833,36,0.027777778,0.000342953,0.027777778,28.00327396,1.936383289,0.444123883,1.936383289,8
XEC-USD,2021,0.00885162,177,0.005649718,2.83E-09,0.005649718,0.032887002,0.00128163,8.85E-05,0.00128163,58
XEC-USD,2022,0.002647131,365,0.002739726,1.99E-10,0.002739726,0.02655,0.000433838,2.65E-05,0.000433838,91
XEC-USD,2023,0.000512847,365,0.002739726,3.85E-11,0.002739726,0.004734,9.25E-05,5.13E-06,9.25E-05,25
XEC-USD,2024,0.000233056,60,0.016666667,6.48E-10,0.016666667,0.000297,3.97E-05,2.33E-06,3.97E-05,0
LUNC-USD,2019,44.53708675,158,0.006329114,1.78E-05,0.006329114,105.6698181,2.609693551,0.445370868,2.609693551,17
LUNC-USD,2020,12.43921221,366,0.00273224,9.29E-07,0.00273224,139.8494269,0.984513561,0.124392122,0.984513561,364
LUNC-USD,2021,2298.476351,365,0.002739726,0.000172527,0.002739726,27741.64275,61.7840057,22.98476351,61.7840057,359
LUNC-USD,2022,3856.026863,365,0.002739726,0.000289439,0.002739726,32307.27699,83.74399138,38.56026863,83.74399138,93
LUNC-USD,2023,0.00474544,365,0.002739726,3.56E-10,0.002739726,0.055035997,0.000750566,4.75E-05,0.000750566,337
LUNC-USD,2024,0.001480111,60,0.016666667,4.11E-09,0.016666667,0.001644,0.000224631,1.48E-05,0.000224631,0
FTT-USD,2019,32.03991693,154,0.006493506,1.35E-05,0.006493506,118.5977256,1.953506526,0.320399169,1.953506526,144
FTT-USD,2020,81.58941604,366,0.00273224,6.09E-06,0.00273224,941.0015121,4.934109416,0.81589416,4.934109416,365
FTT-USD,2021,1823.416305,365,0.002739726,0.000136868,0.002739726,14303.11549,53.83855673,18.23416305,53.83855673,251
FTT-USD,2022,1499.125682,365,0.002739726,0.000112527,0.002739726,10131.84452,46.85585782,14.99125682,46.85585782,363
FTT-USD,2023,92.12707716,365,0.002739726,6.92E-06,0.002739726,1400.504702,5.360405306,0.921270772,5.360405306,343
FTT-USD,2024,58.92126632,60,0.016666667,0.000163716,0.016666667,52.64742053,2.716760093,0.589212663,2.716760093,11
GNO-USD,2017,6095.457256,53,0.018867925,0.021707469,0.018867925,5550.850201,-10.13986816,60.95457256,-10.13986816,46
GNO-USD,2018,7387.85473,365,0.002739726,0.000554544,0.002739726,120442.9874,107.6548044,73.8785473,107.6548044,4
GNO-USD,2019,412.5160827,365,0.002739726,3.10E-05,0.002739726,4559.06312,18.19275154,4.125160827,18.19275154,144
GNO-USD,2020,2079.527453,366,0.00273224,0.000155241,0.00273224,16258.20878,58.95160114,20.79527453,58.95160114,364
GNO-USD,2021,12457.88489,365,0.002739726,0.000935108,0.002739726,123836.6634,125.9343364,124.5788489,125.9343364,311
GNO-USD,2022,12398.43187,365,0.002739726,0.000930646,0.002739726,116585.3316,128.489478,123.9843187,128.489478,0
GNO-USD,2023,2941.376208,365,0.002739726,0.000220784,0.002739726,44570.36615,68.04250328,29.41376208,68.04250328,343
GNO-USD,2024,5716.699961,60,0.016666667,0.015884134,0.016666667,8629.78894,-1.53105625,57.16699961,-1.53105625,59
RPL-USD,2018,20.15819168,121,0.008264463,1.38E-05,0.008264463,60.82190631,1.277140279,0.201581917,1.277140279,4
RPL-USD,2019,13.91560869,365,0.002739726,1.04E-06,0.002739726,130.8045829,1.087931428,0.139156087,1.087931428,179
RPL-USD,2020,124.0827527,366,0.00273224,9.26E-06,0.00273224,820.8354397,7.029516439,1.240827527,7.029516439,310
RPL-USD,2021,1577.562711,365,0.002739726,0.000118414,0.002739726,13808.0401,48.65134258,15.77562711,48.65134258,311
RPL-USD,2022,870.6933413,365,0.002739726,6.54E-05,0.002739726,7542.546779,32.10476113,8.706933413,32.10476113,3
RPL-USD,2023,1159.466202,365,0.002739726,8.70E-05,0.002739726,8951.389912,39.75128252,11.59466202,39.75128252,105
RPL-USD,2024,238.0891703,60,0.016666667,0.000661543,0.016666667,391.6674938,7.48706421,2.380891703,7.48706421,10
AR-USD,2020,137.704002,219,0.00456621,2.87E-05,0.00456621,962.1889638,6.869921511,1.37704002,6.869921511,94
AR-USD,2021,2347.626681,365,0.002739726,0.000176216,0.002739726,20812.37092,63.63433279,23.47626681,63.63433279,307
AR-USD,2022,1308.499426,365,0.002739726,9.82E-05,0.002739726,17020.78827,42.5607749,13.08499426,42.5607749,0
AR-USD,2023,254.79573,365,0.002739726,1.91E-05,0.002739726,2335.2597,12.54997724,2.5479573,12.54997724,47
AR-USD,2024,328.3253579,60,0.016666667,0.000912268,0.016666667,1093.749942,8.804388698,3.283253579,8.804388698,58
ENS-USD,2021,1011.90163,53,0.018867925,0.003603638,0.018867925,1388.244019,15.90637356,10.1190163,15.90637356,19
ENS-USD,2022,482.1264886,365,0.002739726,3.62E-05,0.002739726,9483.597704,20.27129123,4.821264886,20.27129123,1
ENS-USD,2023,304.0623449,365,0.002739726,2.28E-05,0.002739726,2634.572603,14.42386024,3.040623449,14.42386024,50
ENS-USD,2024,389.6160652,60,0.016666667,0.001082568,0.016666667,567.4095402,10.39198794,3.896160652,10.39198794,0
APE18876-USD,2022,364.9286073,289,0.003460208,4.37E-05,0.003460208,4902.199535,15.47726119,3.649286073,15.47726119,41
APE18876-USD,2023,169.3000637,365,0.002739726,1.27E-05,0.002739726,1262.191224,9.041681157,1.693000637,9.041681157,26
APE18876-USD,2024,18.56000894,60,0.016666667,5.16E-05,0.016666667,28.41272676,1.058307518,0.185600089,1.058307518,56
XAUT-USD,2020,14282.57103,329,0.003039514,0.001319528,0.003039514,108710.8586,114.6966403,142.8257103,114.6966403,40
XAUT-USD,2021,5540.183795,365,0.002739726,0.000415855,0.002739726,53608.67798,101.1651815,55.40183795,101.1651815,4
XAUT-USD,2022,10705.543,365,0.002739726,0.000803575,0.002739726,90857.59888,126.7999696,107.05543,126.7999696,66
XAUT-USD,2023,6950.612324,365,0.002739726,0.000521724,0.002739726,60504.4364,111.7192528,69.50612324,111.7192528,336
