,Strategy Return,CMC Buy&Hold
2022-06-27,0.8975677232443986,0.3101734664002298
2022-06-28,0.849398035066437,0.2657716335881175
2022-06-29,0.8229965860263921,0.25461299359962886
2022-06-30,0.7738559684349151,0.16935294450361527
2022-07-01,0.7313330251715002,0.20791313455058513
2022-07-05,0.7275534111052173,0.26487560634220775
2022-07-06,0.7580632850663882,0.27962975250976485
2022-07-07,0.8489435513107262,0.33981776395274244
2022-07-08,0.8578296105435363,0.3520337988785085
2022-07-11,0.7786609544892071,0.21807813729470027
2022-07-12,0.719628667861212,0.1834742183685818
2022-07-13,0.7959218620771376,0.210884354843627
2022-07-14,0.8291139068573681,0.2661046007550276
2022-07-15,0.8522416573060076,0.3035135777415803
2022-07-18,0.9951922969577551,0.38778401397893103
2022-07-19,1.0752540705811495,0.4820687060796569
2022-07-20,1.0631433323909305,0.47309351323652615
2022-07-21,1.0556267460695774,0.48960870079327723
2022-07-22,1.0157310093994125,0.4423255616136854
2022-07-25,0.900322803433933,0.38605998881977843
2022-07-26,0.8886997810067698,0.32399995757483446
2022-07-27,1.034296732854528,0.4637459901898249
2022-07-28,1.1127500893496105,0.5495462792373667
2022-07-29,1.1103538729775968,0.546056169130585
2022-08-01,1.1222825382748272,0.4817670939722054
2022-08-02,1.1099617463581133,0.48626337740670733
2022-08-03,1.143339443322743,0.4978777879500247
2022-08-04,1.158031943418465,0.45530288907336014
2022-08-05,1.2247632548137521,0.4929739427765223
2022-08-08,1.2643937408896293,0.5515723999000188
2022-08-09,1.2024961615446257,0.5063748724581352
2022-08-10,1.2972396251162919,0.5803711619764225
2022-08-11,1.256042452585406,0.5954589352686945
2022-08-12,1.3182797918264693,0.604439265983512
2022-08-15,1.2797882129019293,0.6006499642801761
2022-08-16,1.2986727971991954,0.5859459500892619
2022-08-17,1.2284081674895369,0.5831363367461793
2022-08-18,1.2540165268234995,0.5567373686705939
2022-08-19,1.0304369354676153,0.4026264246162585
2022-08-22,1.0021760568700038,0.3779662200939553
2022-08-23,1.0148482784237407,0.4074231851001173
2022-08-24,0.9924759009142547,0.408747194684004
2022-08-25,1.0139203373167747,0.42806478822171123
2022-08-26,0.8491583882499747,0.3441355958944332
2022-08-30,0.7910984964697239,0.34137455416005213
2022-08-31,0.7987874557782249,0.35009600032948884
2022-09-01,0.8054122219364717,0.35159160870552175
2022-09-02,0.7911281942801216,0.3378930626852539
2022-09-06,0.7018408550588933,0.2985122024134452
2022-09-07,0.7419213717061914,0.33410661108240514
2022-09-08,0.7430579875262047,0.3382689925958977
2022-09-09,0.9192173962238301,0.4387666744598675
2022-09-12,0.9662780455174407,0.4862031765135353
2022-09-13,0.7744778995926997,0.36065101442617986
2022-09-14,0.7766619103645549,0.3596908488710324
2022-09-15,0.7287200434009411,0.2967743512073453
2022-09-16,0.7306183098404664,0.28801445723857766
2022-09-20,0.6724954289943239,0.24384351314662545
2022-09-21,0.6408094534483302,0.19251675087620645
2022-09-22,0.7145633122163335,0.26553654929876047
2022-09-23,0.7032884007090121,0.23611327983224584
2022-09-26,0.7400203657566713,0.25153447410832386
2022-09-27,0.7309917284138143,0.2415351250206954
2022-09-28,0.7613686843310508,0.26569861291237995
2022-09-29,0.7706965798547876,0.2622450155012259
2022-09-30,0.764532133659688,0.26098482240514387
2022-10-03,0.836368610043047,0.2653785163747808
2022-10-04,0.9024697575119787,0.3055742671397328
2022-10-05,0.8906645151384152,0.2961335976328312
2022-10-06,0.8696360649714807,0.2884035986093203
2022-10-07,0.875208737626179,0.2657934553103116
2022-10-10,0.8395935183714138,0.23722802858055125
2022-10-11,0.8405246980345329,0.2298975529410754
2022-10-12,0.7830276076474547,0.2377068716914621
2022-10-13,0.7849257790349531,0.24612297752098033
2022-10-14,0.7771916250732733,0.23173882347606756
2022-10-17,0.8641192178076103,0.2641942468685812
2022-10-18,0.8679989692032242,0.24651330708893648
2022-10-19,0.8529781021248861,0.2347844728631001
2022-10-20,0.8090242000475649,0.22232459447322817
2022-10-21,0.7805003334875569,0.23548185103029695
2022-10-24,0.7253992868016359,0.25424884677374826
2022-10-25,0.775317753259545,0.3148793959614218
2022-10-26,0.7854074003982765,0.3781570740944751
2022-10-27,0.7440019862877982,0.3421689365123959
2022-10-28,0.7719235535246491,0.37489870679056914
2022-10-31,0.7965124522884359,0.3706783192787837
2022-11-01,0.7625497232583416,0.3814324475467177
2022-11-02,0.7184571945868992,0.3445053860268865
2022-11-03,0.746963227793962,0.361626603276592
2022-11-04,0.8578830298534228,0.4253815480669645
2022-11-07,0.8437233228060947,0.37649416211824227
2022-11-08,0.7139417382021878,0.20658223389800878
2022-11-09,0.34803015442097696,0.0034384584860582823
2022-11-10,0.529561203837583,0.13178513179422158
2022-11-11,0.4483950586565064,0.0829477303124897
2022-11-14,0.4817521159783891,0.06964226316002842
2022-11-15,0.505666738766531,0.08010590037212095
2022-11-16,0.4827833307127156,0.05595906505289805
2022-11-17,0.48362302396548107,0.05917221763010372
2022-11-18,0.49717151568007645,0.06092180233545896
2022-11-21,0.45198143721231143,-0.005513877105637777
2022-11-22,0.5030492235994626,0.021505506387742734
2022-11-23,0.5966386071335803,0.045806203356488995
2022-11-25,0.608205443867917,0.05660428910609028
2022-11-28,0.5514764982268459,0.03618045881555365
2022-11-29,0.5758693826061303,0.058925658072986886
2022-11-30,0.6490643051994649,0.11034622295260066
2022-12-01,0.6299282043051295,0.09426390734032508
2022-12-02,0.6404030763638211,0.09964658623440581
2022-12-05,0.6227834832397585,0.09117754657680388
2022-12-06,0.6352999048677004,0.09752027830682564
2022-12-07,0.6126367649615165,0.0735708164054294
2022-12-08,0.6440731406822977,0.10384179256781412
2022-12-09,0.6367662803805665,0.0947540387378969
2022-12-12,0.6504459224297334,0.09751995818810322
2022-12-13,0.7026251920289033,0.13307284371437644
2022-12-14,0.7029097052243845,0.13015994493488958
2022-12-15,0.6587957612688549,0.09870298696244761
2022-12-16,0.5881760248526366,0.03442987915371898
2022-12-19,0.560249700683062,0.02343230421208853
2022-12-20,0.5978351401826965,0.057672046782213826
2022-12-21,0.5916801589565537,0.05008186982993612
2022-12-22,0.5937431763601533,0.05381599923198643
2022-12-23,0.5914947725500477,0.053363569670954236
2022-12-28,0.5796958248522877,0.03762403941439918
2022-12-29,0.586428599746184,0.04404420542352061
2022-12-30,0.587816486089711,0.04185710815326282
2023-01-03,0.5859929711333833,0.05121616729209988
2023-01-04,0.6412349212707142,0.07162704009376086
